z,m,yd_mass,yd_mass_env,yd_mass_core
0.03569979968051185,12.254312295719572,10.566048286166568,9.646947580304573,0.9191007058619935
0.03569979968051185,12.504400301731021,0.06580628292217305,0.0,0.0
0.03569979968051185,12.754488307792181,0.06963053558656718,0.0,0.0
0.03569979968051185,13.004576313788254,11.564026414794805,10.206945033755279,1.3570813810395252
0.03569979968051185,13.25466431982531,11.786411538159301,10.403232438258353,1.3831790999009492
0.03569979968051185,13.504752325879311,12.01442309881035,10.599519842765218,1.4149032560451313
0.03569979968051185,13.754840331904816,12.234008592093975,10.789739121535726,1.4442694705582484
0.03569979968051185,14.004928337954418,12.450485036674012,10.965322667484639,1.4851623691893732
0.03569979968051185,14.255016343976408,12.672815126603677,11.161132000812358,1.5116831257913181
0.03569979968051185,14.505104350011162,12.881655583403536,11.34684770502061,1.5348078783829269
0.03569979968051185,14.75519235604203,0.10085322735791813,0.0,0.0
0.03569979968051185,15.005280362041526,0.10481948177476852,0.0,0.0
0.03569979968051185,15.255368368150492,13.771249237486396,11.902667394202176,1.868581843284219
0.03569979968051185,15.505456374155093,13.954710188313719,12.10331695061419,1.8513932376995292
0.03569979968051185,15.755544380160844,14.099916275642473,12.281039141642434,1.818877134000039
0.03569979968051185,16.005632386221418,13.861616007267996,12.481227389289117,1.3803886179788791
0.03569979968051185,16.255720392262166,14.528152461769459,12.661984573589168,1.866167888180291
0.03569979968051185,16.505808398258385,14.840120198941174,12.854942837758127,1.9851773611830459
0.03569979968051185,16.75589640432061,15.118926058478085,13.041230013407677,2.077696045070406
0.03569979968051185,17.00598441036291,15.416824191243537,13.21548371729795,2.201340473945586
0.03569979968051185,17.256072416397355,0.14273203990285666,0.0,0.0
0.03569979968051185,17.506160422401052,0.14959205967641864,0.0,0.0
0.03569979968051185,17.756248428459813,0.15600588674745808,0.0,0.0
0.03569979968051185,18.006336434517944,0.1777300351985538,0.0,0.0
0.03569979968051185,18.256424440525052,0.17138852609253163,0.0,0.0
0.03569979968051185,18.50651244655469,0.17595301541905073,0.0,0.0
